customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,is_active
1539,PJ,Cassiano Fogaça S/A ME,da Luz e Filhos,63336116000116,978879531,cassiano.foga.a.s.a.me.1539@example.com,55004909543776,True
1540,PF,Aylla Moraes,,91479070378,,aylla.moraes.1540@example.com,5508958001873,True
1541,PJ,das Neves S.A.,,6904945000114,915114367,das.neves.s.a.1541@example.com,5562910781871,True
1542,PF,Nathan Pires,,30674857429,,nathan.pires.1542@example.com,5556942570680,True
1543,PF,Paulo Pacheco,,37250636995,,paulo.pacheco.1543@example.com,5531954230600,True
1544,PJ,Correia Aragão S.A.,,64126493000193,865505224,correia.arag.o.s.a.1544@example.com,5514920667015,True
1545,PF,José Miguel Dias,,52699048100,,jos.miguel.dias.1545@example.com,5592901663382,True
1546,PJ,Carvalho Carvalho Ltda.,Andrade Ltda.,73959637000183,392220562,carvalho.carvalho.ltda.1546@example.com,5519901134843,True
1547,PJ,Oliveira Brito S.A.,,72505731000108,325286132,oliveira.brito.s.a.1547@example.com,5594956452342,True
1548,PF,Maria Liz da Rosa,,33936913846,,maria.liz.da.rosa.1548@example.com,5597960249866,True
1549,PJ,da Mata Cavalcanti e Filhos Ltda,Siqueira - EI,82136974000161,536773498,da.mata.cavalcanti.e.filhos.ltda.1549@example.com,5529973561526,True
1550,PF,Maria Eduarda Farias,,16141220088,,maria.eduarda.farias.1550@example.com,5514976253809,True
1551,PJ,Leão EIRELI,Caldeira,87759268000190,475336952,le.o.eireli.1551@example.com,5574966535389,False
1552,PJ,Cardoso S.A.,Souza,54815785000180,324367924,cardoso.s.a.1552@example.com,5557912763835,True
1553,PJ,Cunha S.A.,Jesus,38902520000162,858639061,cunha.s.a.1553@example.com,5582949793998,True
1554,PF,Ana Vitória Leão,,4484356830,,ana.vit.ria.le.o.1554@example.com,5553981168371,True
1555,PJ,da Cruz S/A ME,,51524377000180,726072014,da.cruz.s.a.me.1555@example.com,5596978082649,True
1556,PJ,Campos Cardoso S/A EIRELI,Gonçalves,77472502000140,394762542,campos.cardoso.s.a.eireli.1556@example.com,5526945633917,True
1557,PF,Kaique Albuquerque,,50213465124,,kaique.albuquerque.1557@example.com,5569948112664,True
1558,PF,Natália Borges,,70316451070,,nat.lia.borges.1558@example.com,5567906833539,True
1559,PF,Arthur Gabriel Caldeira,,52021345505,,arthur.gabriel.caldeira.1559@example.com,5512959016399,True
1560,PF,Arthur Gabriel Teixeira,,43551764603,,arthur.gabriel.teixeira.1560@example.com,5533934437673,True
1561,PF,Kamilly Nascimento,,15189275728,,kamilly.nascimento.1561@example.com,5540998410167,True
1562,PJ,Andrade Barbosa Ltda.,Caldeira - ME,27792986000136,049910042,andrade.barbosa.ltda.1562@example.com,5528986616801,True
1563,PF,Ana Cecília da Cruz,,28050859576,,ana.cec.lia.da.cruz.1563@example.com,5521934854842,True
1564,PJ,Costela Ltda.,Barbosa Lima S/A,75016253000152,791791386,costela.ltda.1564@example.com,5515791171321,True
1565,PJ,Almeida EIRELI,,55947228000185,247028814,almeida.eireli.1565@example.com,5512987452719,True
1566,PF,Pedro Henrique Melo,,66647761462,,pedro.henrique.melo.1566@example.com,5557964639138,True
1567,PF,Arthur Miguel Porto,,85498771665,,arthur.miguel.porto.1567@example.com,55049916194232,True
1568,PF,Luiz Fernando da Paz,,71973733528,,luiz.fernando.da.paz.1568@example.com,5513915350696,True
1569,PJ,Gomes Azevedo - ME,Ferreira,8488772000126,525274102,gomes.azevedo.me.1569@example.com,5547917989948,True
1570,PF,Maria Alice Lima,,42679699572,,maria.alice.lima.1570@example.com,5594989930051,True
1571,PJ,Lopes Ltda,Ferreira,64624247000161,635584227,lopes.ltda.1571@example.com,5572966256504,True
1572,PF,Alexia Melo,,74253718809,,alexia.melo.1572@example.com,5501944130686,False
1573,PF,José Pedro Aparecida,,74019776997,,jos.pedro.aparecida.1573@example.com,5571900668904,False
1574,PF,Ryan Carvalho,,99214432163,,ryan.carvalho.1574@example.com,5520976238115,True
1575,PF,Elisa Carvalho,,64400778720,,elisa.carvalho.1575@example.com,5528922282408,True
1576,PF,Ravy Duarte,,60389194816,,ravy.duarte.1576@example.com,55083959994004,True
1577,PF,Arthur Miguel Silveira,,40385916116,,arthur.miguel.silveira.1577@example.com,5547991351135,True
1578,PF,Ana Vasconcelos,,9055223115,,ana.vasconcelos.1578@example.com,5535972289206,True
1579,PJ,Campos Ltda,,31228486000143,578097830,campos.ltda.1579@example.com,55080910419453,True
1580,PF,Breno Pimenta,,34301938850,,breno.pimenta.1580@example.com,5528914478674,True
1581,PJ,Novaes Andrade S.A.,Ramos - EI,14481123000104,893063578,novaes.andrade.s.a.1581@example.com,5537989121397,True
1582,PJ,da Costa ME,Peixoto,27377291000198,905585575,da.costa.me.1582@example.com,5594908429069,True
1583,PJ,Nunes S.A.,Sales Ltda.,27806300000119,528986061,nunes.s.a.1583@example.com,5565967337457,True
1584,PF,Bryan Guerra,,14946578056,,a@a.com,5527961368149,True
1585,PF,Ana Laura Carvalho,,44833981726,,ana.laura.carvalho.1585@example.com,5530984376992,True
1586,PF,Maria Laura da Rocha,,9531167435,,maria.laura.da.rocha.1586@example.com,5547972508423,True
1587,PF,Srta. Isis Cavalcanti,,6441991217,,srta.isis.cavalcanti.1587@example.com,5548900417241,True
1588,PJ,Fernandes S.A.,Gonçalves Peixoto S/A,57416946000150,585574906,fernandes.s.a.1588@example.com,55079960242570,True
1589,PF,Heitor Câmara,,58239831311,,heitor.c.mara.1589@example.com,55095994523158,False
1590,PF,Vinicius Gomes,,37079594146,,vinicius.gomes.1590@example.com,5504902966299,True
1591,PF,Pedro Miguel Castro,,62271549620,,pedro.miguel.castro.1591@example.com,5574929220416,True
1592,PF,Ágatha Vargas,,3087487430,,gatha.vargas.1592@example.com,55015939266937,True
1593,PJ,Gonçalves S.A.,Fogaça Sá S/A,18415752000189,313928048,gon.alves.s.a.1593@example.com,5502920619019,True
1594,PF,Joaquim Cunha,,70707185009,,joaquim.cunha.1594@example.com,5593979719000,True
1595,PJ,Cirino e Filhos Ltda,Lopes,1064046000137,162256471,cirino.e.filhos.ltda.1595@example.com,5555994079923,True
1596,PF,João Pedro Vieira,,30304796760,,jo.o.pedro.vieira.1596@example.com,5532931677814,True
1597,PJ,Garcia ME,,69670053000116,474370194,garcia.me.1597@example.com,5539911776665,True
1598,PF,Luiz Felipe Cavalcanti,,60022912290,,luiz.felipe.cavalcanti.1598@example.com,55061920928157,True
1599,PF,Ana Laura Jesus,,82352497582,,ana.laura.jesus.1599@example.com,5590922311678,False
1600,PF,Melina Alves,,45908160245,,melina.alves.1600@example.com,5576935322371,True
1601,PF,Maria Alice Pacheco,,76351303745,,maria.alice.pacheco.1601@example.com,55012968485637,False
1602,PF,Bryan da Paz,,41104056020,,bryan.da.paz.1602@example.com,55094930003753,True
1603,PJ,da Cruz Sampaio e Filhos EIRELI,Costela S.A.,21284943000163,465986693,da.cruz.sampaio.e.filhos.eireli.1603@example.com,55078941783765,True
1604,PJ,Fernandes S.A.,Aparecida Brito S/A,99336289000181,406526642,fernandes.s.a.1604@example.com,5573951272455,True
1605,PF,Josué Mendonça,,18600324351,,josu.mendon.a.1605@example.com,5565969764878,True
1606,PF,Paulo Castro,,75410317475,,paulo.castro.1606@example.com,55049945104625,True
1607,PJ,Jesus - EI Ltda,,6706278000165,296568512,jesus.ei.ltda.1607@example.com,5562976729350,True
1608,PF,Maysa Pacheco,,81882897447,,maysa.pacheco.1608@example.com,5544921291465,True
1609,PF,Francisco Casa Grande,,45537567652,,francisco.casa.grande.1609@example.com,5547978045797,True
1610,PJ,Freitas Camargo - EI ME,Sampaio,72273511000198,070339821,freitas.camargo.ei.me.1610@example.com,5578923372094,True
1611,PF,Sr. Miguel Mendonça,,5060379167,,sr.miguel.mendon.a.1611@example.com,5570963632863,True
1612,PJ,Camargo S/A ME,Vieira Cassiano S/A,54111484000175,084842648,camargo.s.a.me.1612@example.com,5533967960828,True
1613,PJ,Monteiro EIRELI,Sampaio S.A.,77130187000172,605494692,monteiro.eireli.1613@example.com,5585964901324,True
1614,PF,Maria Eduarda Teixeira,,16105850700,,maria.eduarda.teixeira.1614@example.com,5593950011546,True
1615,PJ,Melo Ltda.,Nogueira S/A,11266341000120,388904410,melo.ltda.1615@example.com,5504931566851,True
1616,PF,Hadassa Farias,,83541171979,,hadassa.farias.1616@example.com,5581948374755,True
1617,PF,Ana Julia Costa,,59860224838,,ana.julia.costa.1617@example.com,5590916856471,True
1618,PF,Milena Novaes,,38600373743,,milena.novaes.1618@example.com,5501990271698,True
1619,PF,Dra. Gabrielly Mendes,,99581030956,,dra.gabrielly.mendes.1619@example.com,5561915866861,False
1620,PF,Ravy Gomes,,65225228534,,ravy.gomes.1620@example.com,55059983326170,True
1621,PJ,Alves Ltda,Nascimento,67560490000151,353458195,alves.ltda.1621@example.com,5557928535339,True
1622,PJ,da Paz Castro - ME,Ribeiro,53744761000114,217758015,da.paz.castro.me.1622@example.com,5546968793030,True
1623,PF,Théo Fernandes,,23738894632,,th.o.fernandes.1623@example.com,5527927669834,True
1624,PF,Sr. Léo Sousa,,17609734080,,sr.l.o.sousa.1624@example.com,5525928546130,True
1625,PF,Nina Correia,,57669406,,nina.correia.1625@example.com,5589972073827,True
1626,PF,Olivia Marques,,39554293852,,olivia.marques.1626@example.com,5518942527863,True
1627,PJ,Vasconcelos - EI S.A.,Albuquerque - ME,4605444000101,121024234,vasconcelos.ei.s.a.1627@example.com,5573905777196,False
1628,PF,Renan Caldeira,,82567141740,,renan.caldeira.1628@example.com,5559965667640,True
1629,PJ,Moura S.A.,Correia da Paz Ltda.,58885463000168,009522426,moura.s.a.1629@example.com,5537993221914,True
1630,PJ,Pinto Santos S/A ME,Almeida,59816124000192,547360157,pinto.santos.s.a.me.1630@example.com,5511950101626,True
1631,PF,Arthur Montenegro,,82202380540,,arthur.montenegro.1631@example.com,5526958934759,True
1632,PF,Gabrielly Câmara,,35177018075,,gabrielly.c.mara.1632@example.com,5548983571921,True
1633,PJ,Oliveira ME,Melo,18667746000119,914638664,oliveira.me.1633@example.com,5520931726652,True
1634,PJ,das Neves Gonçalves - EI S.A.,da Luz,28773832000160,927240002,das.neves.gon.alves.ei.s.a.1634@example.com,5586901460519,True
1635,PF,Lucca da Mota,,52425338209,,lucca.da.mota.1635@example.com,5527916303356,True
1636,PF,Helena Garcia,,48231525149,,helena.garcia.1636@example.com,5530910009089,True
1637,PF,Isabela Azevedo,,60284902616,,isabela.azevedo.1637@example.com,5578910480283,True
1638,PF,Dr. Benício Farias,,99682573467,,dr.ben.cio.farias.1638@example.com,5592990930437,True
1639,PF,Mariana Borges,,44700750944,,mariana.borges.1639@example.com,5566928081226,True
1640,PF,Ana Lívia Ferreira,,36854472466,,ana.l.via.ferreira.1640@example.com,5547947053110,True
1641,PF,Sr. Joaquim Albuquerque,,90460388746,,sr.joaquim.albuquerque.1641@example.com,5567939798421,True
1642,PF,Camila Souza,,39213072104,,camila.souza.1642@example.com,5526993765016,True
1643,PF,Mariane Mendes,,98539134454,,mariane.mendes.1643@example.com,5587976288363,True
1644,PJ,Nogueira ME,,15842569000171,850162762,nogueira.me.1644@example.com,5522966678809,True
1645,PF,Dra. Evelyn Machado,,44069405291,,dra.evelyn.machado.1645@example.com,5516952289890,True
1646,PJ,da Rocha S.A.,Dias Nunes - EI,81877079000135,125597772,da.rocha.s.a.1646@example.com,5559976408385,True
1647,PF,Dra. Amanda Dias,,46091102532,,dra.amanda.dias.1647@example.com,5514917165789,True
1648,PF,Bernardo Carvalho,,71414950292,,bernardo.carvalho.1648@example.com,5556951887114,True
1649,PF,Mariane Aparecida,,94290269338,,mariane.aparecida.1649@example.com,5550909244928,True
1650,PJ,Novais S.A.,,55221832000120,757030293,novais.s.a.1650@example.com,5511925018607,True
1651,PF,Enzo Gabriel Oliveira,,34723297693,,enzo.gabriel.oliveira.1651@example.com,5569952223369,True
1652,PJ,Campos Porto - EI EIRELI,Gomes S.A.,67348936000189,007302426,campos.porto.ei.eireli.1652@example.com,5524997537405,True
1653,PF,Ayla Ramos,,67904645491,,ayla.ramos.1653@example.com,5546995674068,True
1654,PJ,Viana ME,,2658133000185,354453451,viana.me.1654@example.com,5566988658348,True
1655,PF,Juan Novais,,33638126552,,juan.novais.1655@example.com,5558962673664,False
1656,PF,Luara da Costa,,86622631271,,luara.da.costa.1656@example.com,55007975870894,True
1657,PJ,Castro Vargas e Filhos ME,Vargas,88748800000136,983443695,castro.vargas.e.filhos.me.1657@example.com,5505904505092,True
1658,PJ,Guerra ME,Cavalcante,6589081000193,007342939,,5577937295450,True
1659,PF,Arthur Azevedo,,48645678160,,arthur.azevedo.1659@example.com,5525985150204,True
1660,PJ,Almeida Ltda,Novais Brito Ltda.,12269872000139,353127943,almeida.ltda.1660@example.com,5579953111235,True
1661,PF,Ana da Mota,,33778982478,,ana.da.mota.1661@example.com,55065927428662,True
1662,PJ,Camargo EIRELI,Moura Ltda.,94479502000190,738385545,camargo.eireli.1662@example.com,5546909193511,True
1663,PF,Liz Ferreira,,8680980510,,liz.ferreira.1663@example.com,5553970627281,True
1664,PF,Mirella Costa,,45065777365,,mirella.costa.1664@example.com,5574961215756,True
1665,PF,Dra. Eloah Teixeira,,97630246099,,dra.eloah.teixeira.1665@example.com,5541926084818,True
1666,PF,Melina Gonçalves,,77015876400,,melina.gon.alves.1666@example.com,55009990693196,True
1667,PJ,Almeida Vieira S.A.,Barbosa,73725224000134,670450599,almeida.vieira.s.a.1667@example.com,5522967312343,True
1668,PF,Vitória Andrade,,80683183486,,vit.ria.andrade.1668@example.com,5585914202593,True
1669,PJ,da Rosa ME,,89247000126,502823134,da.rosa.me.1669@example.com,55075957672991,True
1670,PF,Lucas da Rocha,,99552238633,,lucas.da.rocha.1670@example.com,5504943183436,True
1671,PF,Maria Fernanda Câmara,,47069515774,,maria.fernanda.c.mara.1671@example.com,5502997711506,True
1672,PJ,Rodrigues Pacheco S/A ME,,56841319000102,792651732,rodrigues.pacheco.s.a.me.1672@example.com,5516929108739,True
1673,PJ,Castro Brito - EI Ltda,Gonçalves Nunes S/A,60862638000163,573767105,castro.brito.ei.ltda.1673@example.com,55098977074599,False
1674,PJ,Freitas S.A.,,87758563000121,044500202,freitas.s.a.1674@example.com,5583987890345,True
1675,PF,Enzo Gabriel Peixoto,,12576424481,,enzo.gabriel.peixoto.1675@example.com,5586976030409,True
1676,PF,Srta. Júlia Jesus,,88364940481,,srta.j.lia.jesus.1676@example.com,55054918236881,False
1677,PJ,Barbosa S.A.,Machado Cavalcanti S/A,94555948000157,051334601,barbosa.s.a.1677@example.com,5542920138825,True
1678,PJ,Cavalcanti Andrade - EI EIRELI,Rodrigues Siqueira S/A,78041338000189,681636038,cavalcanti.andrade.ei.eireli.1678@example.com,5517936907894,True
1679,PJ,Lima ME,,38513719000107,720005214,lima.me.1679@example.com,5507907163485,True
1680,PJ,Vieira e Filhos S.A.,Caldeira,34846137000183,237085119,vieira.e.filhos.s.a.1680@example.com,5594945456972,True
1681,PF,Maria Laura Ferreira,,46492628446,,maria.laura.ferreira.1681@example.com,5561992767137,True
1682,PF,Bruna Sales,,3009549300,,bruna.sales.1682@example.com,5586926395612,True
1683,PF,Sra. Maria Helena Vasconcelos,,40737364505,,sra.maria.helena.vasconcelos.1683@example.com,55083905573713,True
1684,PF,Valentina Mendes,,26063326448,,valentina.mendes.1684@example.com,5502923461446,True
1685,PF,Emanuelly Monteiro,,31099041791,,emanuelly.monteiro.1685@example.com,5533904117614,True
1686,PF,Cauã Freitas,,42263502602,,cau.freitas.1686@example.com,55048931968636,True
1687,PF,Rhavi Alves,,92227772395,,rhavi.alves.1687@example.com,5565968969870,True
1688,PJ,Garcia Novaes - EI S.A.,Abreu Alves Ltda.,23137599000105,837936315,garcia.novaes.ei.s.a.1688@example.com,5522991270659,True
1689,PF,João Lucas Azevedo,,41234389622,,jo.o.lucas.azevedo.1689@example.com,5540962911872,True
1690,PF,Théo Castro,,9791931259,,th.o.castro.1690@example.com,5571983018179,True
1691,PF,Ana Júlia Mendes,,410458589,,ana.j.lia.mendes.1691@example.com,5578998497499,True
1692,PJ,Pinto Ltda,,34483270000112,905221711,pinto.ltda.1692@example.com,5586956581898,True
1693,PJ,Albuquerque - ME,,24659945000188,173563163,albuquerque.me.1693@example.com,5529975572616,True
1694,PF,Lorena Pereira,,9010964159,,lorena.pereira.1694@example.com,5537988119389,True
1695,PF,Ana Júlia Gonçalves,,45977991410,,ana.j.lia.gon.alves.1695@example.com,5520913071675,True
1696,PJ,Vieira Rodrigues e Filhos EIRELI,Camargo Gomes S.A.,95743994000142,361317985,vieira.rodrigues.e.filhos.eireli.1696@example.com,5590904903729,True
1697,PF,Dr. Marcelo Moreira,,50442701721,,dr.marcelo.moreira.1697@example.com,5583956399812,True
1698,PF,Lara Siqueira,,63302625359,,lara.siqueira.1698@example.com,5592925517419,True
1699,PF,Dra. Ester Duarte,,99143430406,isento,dra.ester.duarte.1699@example.com,5514976212360,True
1700,PF,Vitor Hugo Gonçalves,,23214721038,,vitor.hugo.gon.alves.1700@example.com,5599945413845,True
1701,PJ,Brito Dias - ME,Vasconcelos Aragão - EI,97267466000190,307968590,brito.dias.me.1701@example.com,5564959872408,True
1702,PF,Dra. Emanuelly Sampaio,,35407134250,,dra.emanuelly.sampaio.1702@example.com,5577935166811,True
1703,PJ,Cunha Pinto - ME,Lima Machado S/A,84974967000164,721734024,cunha.pinto.me.1703@example.com,55022941983063,True
1704,PJ,Siqueira da Costa - ME,,97575749000107,540181444,siqueira.da.costa.me.1704@example.com,55048942024350,True
1705,PF,Dra. Lorena Macedo,,8709031871,,dra.lorena.macedo.1705@example.com,5551918615640,True
1706,PJ,Caldeira Ltda,Monteiro,27595966000175,539891370,caldeira.ltda.1706@example.com,5542945190826,True
1707,PF,Brayan Alves,,69129588774,,brayan.alves.1707@example.com,5556959429920,True
1708,PF,Emanuella da Costa,,89423827977,,emanuella.da.costa.1708@example.com,55066969692295,True
1709,PJ,da Conceição Nascimento - ME,,93971166000136,194118390,da.concei.o.nascimento.me.1709@example.com,5534924240662,True
1710,PF,Esther da Mata,,7565888397,,esther.da.mata.1710@example.com,5533948893343,True
1711,PJ,Freitas S.A.,Sousa - EI,85508049000102,669408654,freitas.s.a.1711@example.com,55043982692855,True
1712,PF,Rael da Mata,,44773060085,,rael.da.mata.1712@example.com,5550995288959,True
1713,PJ,Mendes ME,da Cruz - EI,62861868000133,696453591,mendes.me.1713@example.com,55065904718830,True
1714,PF,Luigi da Mota,,57450857707,,luigi.da.mota.1714@example.com,55088973449668,True
1715,PF,Marina Machado,,58395612745,,marina.machado.1715@example.com,5589994706170,True
1716,PF,Ana Júlia Barros,,77386503202,,ana.j.lia.barros.1716@example.com,5597911038471,True
1717,PJ,Gonçalves ME,,65029808000147,756650518,gon.alves.me.1717@example.com,5560916744923,True
1718,PF,Gustavo Henrique Freitas,,10966575890,,gustavo.henrique.freitas.1718@example.com,5569985045056,True
1719,PJ,Santos S.A.,,15923239000100,937540242,santos.s.a.1719@example.com,5561978925714,True
1720,PF,Davi Lucca Farias,,25857141443,,davi.lucca.farias.1720@example.com,5538957626481,True
1721,PF,Maria Sophia Teixeira,,72156455848,,maria.sophia.teixeira.1721@example.com,5584993680635,True
1722,PF,Marcela Câmara,,77185219230,,marcela.c.mara.1722@example.com,5510912789695,True
1723,PF,Gustavo Henrique Abreu,,14911822104,,gustavo.henrique.abreu.1723@example.com,5585927758670,True
1724,PJ,Gomes Duarte - ME,Aragão Correia e Filhos,51373822000159,634443946,gomes.duarte.me.1724@example.com,5596933181233,True
1725,PF,Dr. Otto Borges,,68896554519,,dr.otto.borges.1725@example.com,55007931744577,True
1726,PF,Emanuella Rocha,,58455343729,,emanuella.rocha.1726@example.com,5526936785089,True
1727,PJ,Monteiro Ltda,Viana,20893561000174,759443485,monteiro.ltda.1727@example.com,55095937740376,True
1728,PF,Mariah Novais,,49180509720,,mariah.novais.1728@example.com,55040942076751,True
1729,PF,Pedro Miguel Ferreira,,6043622777,,pedro.miguel.ferreira.1729@example.com,5541915733099,True
1730,PF,Arthur Gabriel Ramos,,72746175916,,arthur.gabriel.ramos.1730@example.com,5594906565823,True
1731,PF,Sra. Julia Fernandes,,44073488953,,sra.julia.fernandes.1731@example.com,5585965352326,True
1732,PF,Ana Beatriz Pires,,71449548148,,ana.beatriz.pires.1732@example.com,5504970911034,True
1733,PF,Maria Cecília Leão,,79086219535,,maria.cec.lia.le.o.1733@example.com,5519998996511,True
1734,PJ,Rodrigues Ltda.,,80249988000166,837466144,rodrigues.ltda.1734@example.com,55076918687047,True
1735,PF,Dra. Maria Sophia Guerra,,69680664759,,dra.maria.sophia.guerra.1735@example.com,5582990525659,True
1736,PF,Maria Fernanda Almeida,,30241974941,,fulano@example.com,5591942330292,True
1737,PF,Mariana da Paz,,72455409775,,mariana.da.paz.1737@example.com,5554973986221,True
1738,PF,Benjamin Fogaça,,34458890662,,benjamin.foga.a.1738@example.com,5531986604747,True
1739,PF,Heitor Novaes,,66001376573,,heitor.novaes.1739@example.com,5514978524744,True
1740,PJ,Abreu Correia Ltda.,,69796088000104,944102387,abreu.correia.ltda.1740@example.com,5551986647741,False
1741,PF,Caleb Costela,,48011531514,,caleb.costela.1741@example.com,5518930258534,True
1742,PF,Luiza Nascimento,,80090637119,,luiza.nascimento.1742@example.com,5553998852178,True
1743,PF,Lunna Fernandes,,8578236475,,lunna.fernandes.1743@example.com,5590998412865,True
1744,PJ,Moreira S.A.,,68597625000116,167592383,moreira.s.a.1744@example.com,5593948918003,False
1745,PF,Ana Luiza da Luz,,92674462230,,ana.luiza.da.luz.1745@example.com,5534929242195,True
1746,PJ,Souza ME,Teixeira Aragão - EI,76556319000160,121852734,souza.me.1746@example.com,5514961331555,True
1747,PF,Benjamim Azevedo,,45100868228,,benjamim.azevedo.1747@example.com,5530930440778,True
1748,PJ,Rios e Filhos S.A.,Aragão - EI,93035253000181,659845576,rios.e.filhos.s.a.1748@example.com,5534954182991,True
1749,PJ,Jesus Pimenta - EI Ltda,Fernandes,73424400000106,206419106,jesus.pimenta.ei.ltda.1749@example.com,5566991008224,True
1750,PF,Davi Guerra,,35162412414,,davi.guerra.1750@example.com,5526982217562,True
1751,PF,Maria Helena Pinto,,49736533301,,maria.helena.pinto.1751@example.com,5562908347910,True
1752,PF,LUIZ FELIPE NUNES,,92804893995,,luiz.felipe.nunes.1752@example.com,5525972287032,True
1753,PF,Arthur Aparecida,,5420903849,,arthur.aparecida.1753@example.com,55048959724387,True
1754,PF,Diogo Pimenta,,80770655386,,diogo.pimenta.1754@example.com,5514952058028,True
1755,PF,Allana Garcia,,19506887802,,allana.garcia.1755@example.com,5548902240654,False
1756,PJ,da Luz Ltda,Guerra,22205653000140,950904189,da.luz.ltda.1756@example.com,5556964301655,True
1757,PF,Catarina Câmara,,99629056135,,catarina.c.mara.1757@example.com,5587988876569,True
1758,PJ,Barbosa Costela - ME,,96210538000108,062290113,barbosa.costela.me.1758@example.com,5560947947199,True
1759,PJ,Cunha - EI ME,Costela Ltda.,15656122000108,148953829,cunha.ei.me.1759@example.com,5541991479053,True
1760,PJ,Macedo ME,,18552301000193,283951673,macedo.me.1760@example.com,5595932670848,True
1761,PF,Maria Luiza Pires,,14269929391,,maria.luiza.pires.1761@example.com,5565962925822,True
1762,PJ,Silva Nascimento S/A EIRELI,,43825980000174,183235306,silva.nascimento.s.a.eireli.1762@example.com,5585968467678,True
1763,PJ,Pimenta - ME,Duarte,88536670000178,837449597,pimenta.me.1763@example.com,5521935317555,True
1764,PJ,Montenegro Sampaio - EI ME,da Mota,80044028000160,874114862,montenegro.sampaio.ei.me.1764@example.com,5575911997645,True
1765,PJ,da Mata Pimenta - ME,Viana,30886427000108,515641967,da.mata.pimenta.me.1765@example.com,5596930093582,False
1766,PF,Daniel Gonçalves,,16832829736,,daniel.gon.alves.1766@example.com,5501959722422,True
1767,PJ,Teixeira ME,das Neves Vargas e Filhos,1369792000139,927668098,teixeira.me.1767@example.com,5560918040334,True
1768,PF,Alana Barbosa,,25004563071,,alana.barbosa.1768@example.com,5537935866715,True
1769,PF,Dr. João Gabriel Leão,,41467498165,,dr.jo.o.gabriel.le.o.1769@example.com,5553992609674,True
1770,PJ,Porto Ltda,Monteiro Carvalho S/A,72094461000181,536499119,porto.ltda.1770@example.com,55085967285021,True
1771,PJ,Duarte Ltda,Novais da Cruz S/A,48983821000111,775582126,duarte.ltda.1771@example.com,55064939567844,True
1772,PF,Sra. Agatha Machado,,23823454544,,sra.agatha.machado.1772@example.com,5590975199198,False
1773,PF,Rafael Mendes,,95126682202,,rafael.mendes.1773@example.com,5551929441492,True
1774,PF,Sr. Carlos Eduardo Lima,,63734802083,,sr.carlos.eduardo.lima.1774@example.com,5598928385974,True
1775,PF,Melina Lopes,,75869707188,,melina.lopes.1775@example.com,5565990705549,False
1776,PF,Gustavo Henrique Porto,,60714616265,,gustavo.henrique.porto.1776@example.com,5536987715692,True
1777,PF,Alexandre Pacheco,,84946095136,,alexandre.pacheco.1777@example.com,5590976341535,True
1778,PJ,Martins ME,Aragão e Filhos,40825286000169,011547734,martins.me.1778@example.com,5543914872255,True
1779,PF,Sarah Fernandes,,78814070261,,sarah.fernandes.1779@example.com,5541935474168,True
1780,PF,Dr. Ravi Lucca Cunha,,30108238350,,dr.ravi.lucca.cunha.1780@example.com,5552932855580,True
1781,PF,Manuella Mendonça,,32268017400,,manuella.mendon.a.1781@example.com,5547958166028,True
1782,PF,Dante Vasconcelos,,83954512459,,dante.vasconcelos.1782@example.com,5562933470407,True
1783,PJ,da Cunha - ME,,1392233000140,971479734,da.cunha.me.1783@example.com,5585959508374,True
1784,PF,Dr. Arthur Miguel Campos,,28100104204,,dr.arthur.miguel.campos.1784@example.com,55003996101759,True
1785,PF,Ana Ribeiro,,83426017733,,ana.ribeiro.1785@example.com,5517906794907,True
1786,PF,Marina Sampaio,,80698291255,,marina.sampaio.1786@example.com,5528955162159,True
1787,PF,Yan Vargas,,62232024741,,yan.vargas.1787@example.com,5567963536735,True
1788,PJ,Santos S.A.,Aparecida,63745431000105,707228834,santos.s.a.1788@example.com,5533951390143,True
1789,PF,Ravi Lucca das Neves,,42331725411,,ravi.lucca.das.neves.1789@example.com,55074993663579,True
1790,PF,Melina Vargas,,11249246636,,melina.vargas.1790@example.com,5548903007356,True
1791,PJ,Novais S.A.,,76216772000127,260825263,novais.s.a.1791@example.com,55094912886691,True
1792,PF,Davi Lucas Rocha,,86064225688,,davi.lucas.rocha.1792@example.com,55032914252611,True
1793,PJ,Vieira Ltda,Farias Pinto Ltda.,36438535000196,657446532,vieira.ltda.1793@example.com,5554941181851,True
1794,PF,Mateus Machado,,89853053799,,mateus.machado.1794@example.com,5580952038819,True
1795,PF,Pedro Miguel Silveira,,40146762002,,pedro.miguel.silveira.1795@example.com,5584918471462,True
1796,PJ,Alves Barbosa Ltda.,Costa da Cruz Ltda.,63126196000185,401127283,alves.barbosa.ltda.1796@example.com,5503908764770,True
1797,PF,Dra. Alexia Leão,,73293805710,,dra.alexia.le.o.1797@example.com,55061983762950,True
1798,PJ,Leão Ltda,Sales,42995114000169,162172048,le.o.ltda.1798@example.com,5586980418693,True
1799,PJ,Câmara e Filhos ME,Gomes da Rosa e Filhos,86903509000160,564967419,c.mara.e.filhos.me.1799@example.com,5516905390649,True
1800,PF,Ryan Ramos,,21219924997,,ryan.ramos.1800@example.com,5534925197018,False
1801,PF,Marcelo Novais,,43572542561,,marcelo.novais.1801@example.com,5513968296707,False
1802,PF,Erick Campos,,24059789704,,erick.campos.1802@example.com,5531993625260,True
